11-08-2012 06:36:07.33,RESP
11-08-2012 06:36:15.63,R
11-08-2012 06:38:21.32,RESP
11-08-2012 06:38:26.52,R
11-08-2012 06:41:16.00,N1
11-08-2012 06:41:16.08,RESP
11-08-2012 06:41:19.88,N1
11-08-2012 06:41:46.00,N2
11-08-2012 06:42:07.62,RESP
11-08-2012 06:42:20.22,N2
11-08-2012 06:42:46.00,R
11-08-2012 06:45:07.87,RESP
11-08-2012 06:45:12.17,R
11-08-2012 06:45:16.00,N2
11-08-2012 06:45:46.00,R
11-08-2012 06:47:49.73,RESP
11-08-2012 06:47:56.93,R
11-08-2012 06:53:46.00,N1
11-08-2012 06:54:06.03,RESP
11-08-2012 06:54:12.03,N1
11-08-2012 06:54:16.00,R
11-08-2012 06:56:37.04,RESP
11-08-2012 06:56:43.14,R
11-08-2012 06:56:46.00,N2
11-08-2012 06:57:16.00,R
11-08-2012 06:58:46.00,N1
11-08-2012 06:58:46.10,RESP
11-08-2012 06:59:01.50,N1
11-08-2012 06:59:16.00,R
11-08-2012 07:00:16.00,N1
11-08-2012 07:00:32.09,RESP
11-08-2012 07:00:42.79,N1
11-08-2012 07:00:46.00,N2
11-08-2012 07:07:16.00,N3
11-08-2012 07:07:46.00,N2
11-08-2012 07:19:46.00,N3
11-08-2012 07:21:46.00,N2
11-08-2012 07:22:16.00,N3
11-08-2012 07:31:46.00,W
11-08-2012 07:32:16.00,N1
11-08-2012 07:32:46.00,N2
11-08-2012 07:49:16.00,W
11-08-2012 07:49:46.00,N1
11-08-2012 07:51:16.00,N2
11-08-2012 08:01:16.00,W
